soil_moisture,temperature,humidity,label
73,30.9,64.6,2
68,30.9,64.9,2
73,30.9,65.2,2
68,30.9,65.4,2
71,30.9,65.6,2
56,30.9,65.6,1
70,31,65.6,2
76,31,65.6,2
71,31.1,65.8,2
69,31.1,65.8,2
75,31.1,65.9,2
60,31.2,65.9,1
84,31.2,65.1,0
66,31.2,65,2
75,31.2,64.9,2
73,31.2,65.1,2
60,31.2,65,1
68,31.2,65.1,2
72,31.2,65.5,2
72,31.2,65.8,2
69,31.2,65.9,2
70,31.3,65.7,2
76,31.3,65.7,2
56,31.3,65.9,1
81,31.3,66.5,0
66,31.3,66.9,2
69,31.3,67,2
75,31.3,66.6,2
62,31.4,66.2,2
71,31.4,66.3,2
69,31.4,66.3,2
69,31.4,66.3,2
66,31.5,66.5,2
79,31.5,66.8,2
70,31.5,67,2
65,31.5,66.8,2
74,31.5,66.3,2
73,31.5,66.1,2
71,31.5,65.9,2
67,31.5,66.1,2
76,31.5,66,2
62,31.5,66.1,2
72,31.5,66.4,2
70,31.5,66.5,2
70,31.6,66,2
68,31.6,66,2
69,31.5,65.7,2
65,31.5,65.6,2
62,31.5,65.2,2
77,31.4,65.2,2
61,31.4,65.5,2
70,31.3,65.9,2
62,31.3,66.2,2
80,31.3,66.4,0
64,31.3,66.4,2
82,31.3,66.9,0
55,31.3,65.4,1
80,31.2,65.2,0
64,31.2,65.6,2
72,31.2,66,2
75,31.2,65.6,2
60,31.1,65.5,1
81,31.2,65.9,0
64,31.2,65.9,2
66,31.2,66.1,2
80,31.2,66.4,0
71,31.2,66.6,2
63,31.2,66.2,2
79,31.2,65.7,2
60,31.2,65.1,1
79,31.2,65,2
63,31.1,64.7,2
78,31.1,64.5,2
65,31.1,64.2,2
80,31.1,64.4,0
58,31.1,64.6,1
71,31.2,65.1,2
65,31.2,65.5,2
64,31.2,65.5,2
68,31.3,64.5,2
66,31.3,64,2
80,31.3,64.3,0
61,31.3,64,2
61,31.3,63.1,2
71,31.3,63.2,2
65,31.3,63.7,2
71,31.3,64.1,2
69,31.3,63.3,2
59,31.3,62.7,1
79,31.3,62.9,2
60,31.3,63.3,1
82,31.3,63.8,0
60,31.4,63.9,1
84,31.4,63.8,0
56,31.5,64.2,1
